,continent,date,new_vaccinations
3574,North America,2020-10-23,0.0
3575,North America,2020-10-24,0.0
3576,North America,2020-10-25,0.0
3577,North America,2020-10-26,0.0
3578,North America,2020-10-27,0.0
3579,North America,2020-10-28,0.0
3580,North America,2020-10-29,0.0
3581,North America,2020-10-30,0.0
3582,North America,2020-10-31,0.0
3583,North America,2020-11-01,0.0
3584,North America,2020-11-02,0.0
3585,North America,2020-11-03,0.0
3586,North America,2020-11-04,0.0
3587,North America,2020-11-05,0.0
3588,North America,2020-11-06,0.0
3589,North America,2020-11-07,0.0
3590,North America,2020-11-08,0.0
3591,North America,2020-11-09,0.0
3592,North America,2020-11-10,0.0
3593,North America,2020-11-11,0.0
3594,North America,2020-11-12,0.0
3595,North America,2020-11-13,0.0
3596,North America,2020-11-14,0.0
3597,North America,2020-11-15,0.0
3598,North America,2020-11-16,0.0
3599,North America,2020-11-17,0.0
3600,North America,2020-11-18,0.0
3601,North America,2020-11-19,0.0
3602,North America,2020-11-20,0.0
3603,North America,2020-11-21,0.0
3604,North America,2020-11-22,0.0
3605,North America,2020-11-23,0.0
3606,North America,2020-11-24,0.0
3607,North America,2020-11-25,0.0
3608,North America,2020-11-26,0.0
3609,North America,2020-11-27,0.0
3610,North America,2020-11-28,0.0
3611,North America,2020-11-29,0.0
3612,North America,2020-11-30,0.0
3613,North America,2020-12-01,0.0
3614,North America,2020-12-02,0.0
3615,North America,2020-12-03,0.0
3616,North America,2020-12-04,0.0
3617,North America,2020-12-05,0.0
3618,North America,2020-12-06,0.0
3619,North America,2020-12-07,0.0
3620,North America,2020-12-08,0.0
3621,North America,2020-12-09,0.0
3622,North America,2020-12-10,0.0
3623,North America,2020-12-11,0.0
3624,North America,2020-12-12,0.0
3625,North America,2020-12-13,0.0
3626,North America,2020-12-14,4801.0
3627,North America,2020-12-15,48416.0
3628,North America,2020-12-16,162129.0
3629,North America,2020-12-17,279013.0
3630,North America,2020-12-18,424383.0
3631,North America,2020-12-19,185006.0
3632,North America,2020-12-20,107763.0
3633,North America,2020-12-21,394227.0
3634,North America,2020-12-22,456484.0
3635,North America,2020-12-23,586084.0
3636,North America,2020-12-24,207824.0
3637,North America,2020-12-25,15836.0
3638,North America,2020-12-26,143338.0
3639,North America,2020-12-27,100337.0
3640,North America,2020-12-28,605955.0
3641,North America,2020-12-29,750211.0
3642,North America,2020-12-30,862865.0
3643,North America,2020-12-31,441204.0
3644,North America,2021-01-01,139812.0
3645,North America,2021-01-02,272966.0
3646,North America,2021-01-03,146343.0
3647,North America,2021-01-04,688092.0
3648,North America,2021-01-05,861353.0
3649,North America,2021-01-06,1062086.0
3650,North America,2021-01-07,1218470.0
3651,North America,2021-01-08,1294014.0
3652,North America,2021-01-09,555202.0
3653,North America,2021-01-10,282559.0
3654,North America,2021-01-11,1121352.0
3655,North America,2021-01-12,1301148.0
3656,North America,2021-01-13,1463108.0
3657,North America,2021-01-14,1504194.0
3658,North America,2021-01-15,1403606.0
3659,North America,2021-01-16,734786.0
3660,North America,2021-01-17,339493.0
3661,North America,2021-01-18,951927.0
3662,North America,2021-01-19,1396914.0
3663,North America,2021-01-20,1659140.0
3664,North America,2021-01-21,1741660.0
3665,North America,2021-01-22,1747914.0
3666,North America,2021-01-23,944272.0
3667,North America,2021-01-24,429630.0
3668,North America,2021-01-25,1421842.0
3669,North America,2021-01-26,1706519.0
3670,North America,2021-01-27,1963601.0
3671,North America,2021-01-28,1994736.0
3672,North America,2021-01-29,1948762.0
3673,North America,2021-01-30,1043574.0
3674,North America,2021-01-31,471137.0
3675,North America,2021-02-01,1432145.0
3676,North America,2021-02-02,1725188.0
3677,North America,2021-02-03,2173733.0
3678,North America,2021-02-04,2381873.0
3679,North America,2021-02-05,2393755.0
3680,North America,2021-02-06,1336903.0
3681,North America,2021-02-07,459993.0
3682,North America,2021-02-08,1610322.0
3683,North America,2021-02-09,2006108.0
3684,North America,2021-02-10,2345607.0
3685,North America,2021-02-11,2453057.0
3686,North America,2021-02-12,2639947.0
3687,North America,2021-02-13,1511024.0
3688,North America,2021-02-14,608253.0
3689,North America,2021-02-15,1207267.0
3690,North America,2021-02-16,1818138.0
3691,North America,2021-02-17,2138945.0
3692,North America,2021-02-18,2154212.0
3693,North America,2021-02-19,2293326.0
3694,North America,2021-02-20,1453599.0
3695,North America,2021-02-21,679018.0
3696,North America,2021-02-22,1590036.0
3697,North America,2021-02-23,2067958.0
3698,North America,2021-02-24,2698474.0
3699,North America,2021-02-25,3203751.0
3700,North America,2021-02-26,3391339.0
3701,North America,2021-02-27,2179454.0
3702,North America,2021-02-28,979685.0
3703,North America,2021-03-01,2224603.0
3704,North America,2021-03-02,2661734.0
3705,North America,2021-03-03,3101453.0
3706,North America,2021-03-04,3411107.0
3707,North America,2021-03-05,3475936.0
3708,North America,2021-03-06,2273983.0
3709,North America,2021-03-07,1031188.0
3710,North America,2021-03-08,2317983.0
3711,North America,2021-03-09,3125459.0
3712,North America,2021-03-10,3686133.0
3713,North America,2021-03-11,3946129.0
3714,North America,2021-03-12,3778048.0
3715,North America,2021-03-13,2518230.0
3716,North America,2021-03-14,1207703.0
3717,North America,2021-03-15,2477923.0
3718,North America,2021-03-16,3146869.0
3719,North America,2021-03-17,3551616.0
3720,North America,2021-03-18,3779816.0
3721,North America,2021-03-19,3731912.0
3722,North America,2021-03-20,2571162.0
3723,North America,2021-03-21,1271252.0
3724,North America,2021-03-22,2672753.0
3725,North America,2021-03-23,3336120.0
3726,North America,2021-03-24,3919722.0
3727,North America,2021-03-25,4142455.0
3728,North America,2021-03-26,4286475.0
3729,North America,2021-03-27,2882247.0
3730,North America,2021-03-28,1487887.0
3731,North America,2021-03-29,3189704.0
3732,North America,2021-03-30,4154157.0
3733,North America,2021-03-31,4841465.0
3734,North America,2021-04-01,4803539.0
3735,North America,2021-04-02,3828145.0
3736,North America,2021-04-03,2843757.0
3737,North America,2021-04-04,936417.0
3738,North America,2021-04-05,3535832.0
3739,North America,2021-04-06,4565624.0
3740,North America,2021-04-07,5014258.0
3741,North America,2021-04-08,5320228.0
3742,North America,2021-04-09,4968254.0
3743,North America,2021-04-10,3357816.0
3744,North America,2021-04-11,1775998.0
3745,North America,2021-04-12,3736730.0
3746,North America,2021-04-13,4512989.0
3747,North America,2021-04-14,4568825.0
3748,North America,2021-04-15,4634775.0
3749,North America,2021-04-16,4554199.0
3750,North America,2021-04-17,2935254.0
3751,North America,2021-04-18,1465226.0
3752,North America,2021-04-19,3060022.0
3753,North America,2021-04-20,3992228.0
3754,North America,2021-04-21,4290025.0
3755,North America,2021-04-22,4279488.0
3756,North America,2021-04-23,4069010.0
3757,North America,2021-04-24,2706952.0
3758,North America,2021-04-25,1328647.0
3759,North America,2021-04-26,2905950.0
3760,North America,2021-04-27,3262923.0
3761,North America,2021-04-28,3459726.0
3762,North America,2021-04-29,3817107.0
3763,North America,2021-04-30,3643943.0
3764,North America,2021-05-01,2380261.0
3765,North America,2021-05-02,1209569.0
3766,North America,2021-05-03,2622395.0
3767,North America,2021-05-04,3342451.0
3768,North America,2021-05-05,3588069.0
3769,North America,2021-05-06,3605168.0
3770,North America,2021-05-07,3513667.0
3771,North America,2021-05-08,2118064.0
3772,North America,2021-05-09,973292.0
3773,North America,2021-05-10,2079864.0
3774,North America,2021-05-11,2537049.0
3775,North America,2021-05-12,2953304.0
3776,North America,2021-05-13,3270095.0
3777,North America,2021-05-14,3097748.0
3778,North America,2021-05-15,2301445.0
3779,North America,2021-05-16,1277441.0
3780,North America,2021-05-17,2373278.0
3781,North America,2021-05-18,2453088.0
3782,North America,2021-05-19,2645357.0
3783,North America,2021-05-20,3366671.0
3784,North America,2021-05-21,3371901.0
3785,North America,2021-05-22,2454924.0
3786,North America,2021-05-23,1323584.0
3787,North America,2021-05-24,1983538.0
3788,North America,2021-05-25,2205679.0
3789,North America,2021-05-26,2693242.0
3790,North America,2021-05-27,1905869.0
3791,North America,2021-05-28,1906448.0
3792,North America,2021-05-29,1775570.0
3793,North America,2021-05-30,1149499.0
3794,North America,2021-05-31,905998.0
3795,North America,2021-06-01,2558676.0
3796,North America,2021-06-02,2746932.0
3797,North America,2021-06-03,3080977.0
3798,North America,2021-06-04,3172596.0
3799,North America,2021-06-05,2377430.0
3800,North America,2021-06-06,970976.0
3801,North America,2021-06-07,1792540.0
3802,North America,2021-06-08,2374751.0
3803,North America,2021-06-09,2958871.0
3804,North America,2021-06-10,2241916.0
3805,North America,2021-06-11,2603349.0
3806,North America,2021-06-12,1850166.0
3807,North America,2021-06-13,1090801.0
3808,North America,2021-06-14,2011583.0
3809,North America,2021-06-15,2252680.0
3810,North America,2021-06-16,2207878.0
3811,North America,2021-06-17,2309956.0
3812,North America,2021-06-18,2364271.0
3813,North America,2021-06-19,1659396.0
3814,North America,2021-06-20,937138.0
3815,North America,2021-06-21,1716126.0
3816,North America,2021-06-22,2234921.0
3817,North America,2021-06-23,2335471.0
3818,North America,2021-06-24,2142554.0
3819,North America,2021-06-25,2130894.0
3820,North America,2021-06-26,1466462.0
3821,North America,2021-06-27,897349.0
3822,North America,2021-06-28,1990096.0
3823,North America,2021-06-29,2203896.0
3824,North America,2021-06-30,2293224.0
3825,North America,2021-07-01,1914892.0
3826,North America,2021-07-02,1922016.0
3827,North America,2021-07-03,910568.0
3828,North America,2021-07-04,465743.0
3829,North America,2021-07-05,1734187.0
3830,North America,2021-07-06,2067549.0
3831,North America,2021-07-07,2153483.0
3832,North America,2021-07-08,2143174.0
3833,North America,2021-07-09,1991014.0
3834,North America,2021-07-10,1351092.0
3835,North America,2021-07-11,687100.0
3836,North America,2021-07-12,1733031.0
3837,North America,2021-07-13,1935605.0
3838,North America,2021-07-14,2006752.0
3839,North America,2021-07-15,1877638.0
3840,North America,2021-07-16,1887030.0
3841,North America,2021-07-17,1229116.0
3842,North America,2021-07-18,796697.0
3843,North America,2021-07-19,1155566.0
3844,North America,2021-07-20,1191323.0
3845,North America,2021-07-21,2237965.0
3846,North America,2021-07-22,2388131.0
3847,North America,2021-07-23,2909707.0
3848,North America,2021-07-24,2222854.0
3849,North America,2021-07-25,1490630.0
3850,North America,2021-07-26,1550643.0
3851,North America,2021-07-27,2355884.0
3852,North America,2021-07-28,2784372.0
3853,North America,2021-07-29,2407043.0
3854,North America,2021-07-30,2469380.0
3855,North America,2021-07-31,2111204.0
3856,North America,2021-08-01,1354340.0
3857,North America,2021-08-02,1402654.0
3858,North America,2021-08-03,1995051.0
3859,North America,2021-08-04,2094036.0
3860,North America,2021-08-05,2316118.0
3861,North America,2021-08-06,2290062.0
3862,North America,2021-08-07,808767.0
3863,North America,2021-08-08,515743.0
3864,North America,2021-08-09,1653622.0
3865,North America,2021-08-10,1644486.0
3866,North America,2021-08-11,1615930.0
3867,North America,2021-08-12,2063588.0
3868,North America,2021-08-13,2578601.0
3869,North America,2021-08-14,2019364.0
3870,North America,2021-08-15,1796937.0
3871,North America,2021-08-16,1915473.0
3872,North America,2021-08-17,1732774.0
3873,North America,2021-08-18,2566310.0
3874,North America,2021-08-19,2013205.0
3875,North America,2021-08-20,2119402.0
3876,North America,2021-08-21,1397191.0
3877,North America,2021-08-22,879210.0
3878,North America,2021-08-23,1504032.0
3879,North America,2021-08-24,1868758.0
3880,North America,2021-08-25,2116638.0
3881,North America,2021-08-26,2244994.0
3882,North America,2021-08-27,2403115.0
3883,North America,2021-08-28,1683015.0
3884,North America,2021-08-29,1049901.0
3885,North America,2021-08-30,1545545.0
3886,North America,2021-08-31,1851982.0
3887,North America,2021-09-01,1831666.0
3888,North America,2021-09-02,1599079.0
3889,North America,2021-09-03,1347374.0
3890,North America,2021-09-04,810501.0
3891,North America,2021-09-05,694247.0
3892,North America,2021-09-06,462127.0
3893,North America,2021-09-07,1657654.0
3894,North America,2021-09-08,1266096.0
3895,North America,2021-09-09,1297755.0
3896,North America,2021-09-10,3521002.0
3897,North America,2021-09-11,1827836.0
3898,North America,2021-09-12,1115662.0
3899,North America,2021-09-13,1559361.0
3900,North America,2021-09-14,1957647.0
3901,North America,2021-09-15,2059927.0
3902,North America,2021-09-16,1848108.0
3903,North America,2021-09-17,1639119.0
3904,North America,2021-09-18,1577136.0
3905,North America,2021-09-19,1095612.0
3906,North America,2021-09-20,1691187.0
3907,North America,2021-09-21,1681797.0
3908,North America,2021-09-22,2003934.0
3909,North America,2021-09-23,2056524.0
3910,North America,2021-09-24,2271403.0
3911,North America,2021-09-25,1598250.0
3912,North America,2021-09-26,935900.0
3913,North America,2021-09-27,1726721.0
3914,North America,2021-09-28,2101977.0
3915,North America,2021-09-29,2225555.0
3916,North America,2021-09-30,2407225.0
3917,North America,2021-10-01,1708187.0
3918,North America,2021-10-02,833870.0
3919,North America,2021-10-03,492051.0
3920,North America,2021-10-04,1397267.0
3921,North America,2021-10-05,1492520.0
3922,North America,2021-10-06,1586922.0
3923,North America,2021-10-07,2317758.0
3924,North America,2021-10-08,2520456.0
3925,North America,2021-10-09,1494385.0
3926,North America,2021-10-10,944932.0
3927,North America,2021-10-11,1456297.0
3928,North America,2021-10-12,2018391.0
3929,North America,2021-10-13,1414188.0
3930,North America,2021-10-14,1491438.0
3931,North America,2021-10-15,1556384.0
3932,North America,2021-10-16,919500.0
3933,North America,2021-10-17,545192.0
3934,North America,2021-10-18,2976446.0
3935,North America,2021-10-19,1631052.0
3936,North America,2021-10-20,1574959.0
3937,North America,2021-10-21,1683361.0
3938,North America,2021-10-22,2192524.0
3939,North America,2021-10-23,1592439.0
3940,North America,2021-10-24,1195984.0
3941,North America,2021-10-25,2261620.0
3942,North America,2021-10-26,3455139.0
3943,North America,2021-10-27,1864850.0
3944,North America,2021-10-28,1853853.0
3945,North America,2021-10-29,2047375.0
3946,North America,2021-10-30,8208911.0
3947,North America,2021-10-31,770462.0
3948,North America,2021-11-01,1784692.0
3949,North America,2021-11-02,1721624.0
3950,North America,2021-11-03,1832536.0
3951,North America,2021-11-04,2269001.0
3952,North America,2021-11-05,2280444.0
3953,North America,2021-11-06,1245460.0
3954,North America,2021-11-07,659964.0
3955,North America,2021-11-08,1815843.0
3956,North America,2021-11-09,1969735.0
3957,North America,2021-11-10,2107254.0
3958,North America,2021-11-11,2233524.0
3959,North America,2021-11-12,2400106.0
3960,North America,2021-11-13,1514352.0
3961,North America,2021-11-14,779113.0
3962,North America,2021-11-15,1944129.0
3963,North America,2021-11-16,1971842.0
3964,North America,2021-11-17,2138030.0
3965,North America,2021-11-18,2245595.0
3966,North America,2021-11-19,2289266.0
3967,North America,2021-11-20,1355901.0
3968,North America,2021-11-21,918213.0
3969,North America,2021-11-22,2187678.0
3970,North America,2021-11-23,1999189.0
3971,North America,2021-11-24,1599470.0
3972,North America,2021-11-25,418351.0
3973,North America,2021-11-26,1367743.0
3974,North America,2021-11-27,1036068.0
3975,North America,2021-11-28,916832.0
3976,North America,2021-11-29,2050758.0
3977,North America,2021-11-30,2421411.0
3978,North America,2021-12-01,2666496.0
3979,North America,2021-12-02,2862810.0
3980,North America,2021-12-03,3470749.0
3981,North America,2021-12-04,1682405.0
3982,North America,2021-12-05,876285.0
3983,North America,2021-12-06,2152126.0
3984,North America,2021-12-07,2281489.0
3985,North America,2021-12-08,2306072.0
3986,North America,2021-12-09,2711540.0
3987,North America,2021-12-10,2507622.0
3988,North America,2021-12-11,1479161.0
3989,North America,2021-12-12,1127290.0
3990,North America,2021-12-13,2136273.0
3991,North America,2021-12-14,2100189.0
3992,North America,2021-12-15,2104241.0
3993,North America,2021-12-16,3139607.0
3994,North America,2021-12-17,2425729.0
3995,North America,2021-12-18,1463982.0
3996,North America,2021-12-19,922099.0
3997,North America,2021-12-20,9093856.0
3998,North America,2021-12-21,2581653.0
3999,North America,2021-12-22,2468510.0
4000,North America,2021-12-23,2084353.0
4001,North America,2021-12-24,883377.0
4002,North America,2021-12-25,294345.0
4003,North America,2021-12-26,590013.0
4004,North America,2021-12-27,1721314.0
4005,North America,2021-12-28,2247292.0
4006,North America,2021-12-29,2264306.0
4007,North America,2021-12-30,1922591.0
4008,North America,2021-12-31,1114102.0
4009,North America,2022-01-01,266969.0
4010,North America,2022-01-02,535050.0
4011,North America,2022-01-03,1424566.0
4012,North America,2022-01-04,2499259.0
4013,North America,2022-01-05,2218705.0
4014,North America,2022-01-06,2749977.0
4015,North America,2022-01-07,2391668.0
4016,North America,2022-01-08,1622268.0
4017,North America,2022-01-09,1441924.0
4018,North America,2022-01-10,1998764.0
4019,North America,2022-01-11,2311321.0
4020,North America,2022-01-12,2064539.0
4021,North America,2022-01-13,2079748.0
4022,North America,2022-01-14,3177320.0
4023,North America,2022-01-15,2157566.0
4024,North America,2022-01-16,1273285.0
4025,North America,2022-01-17,1464071.0
4026,North America,2022-01-18,1554546.0
4027,North America,2022-01-19,2300519.0
4028,North America,2022-01-20,2235375.0
4029,North America,2022-01-21,2424153.0
4030,North America,2022-01-22,1004659.0
4031,North America,2022-01-23,613706.0
4032,North America,2022-01-24,1585238.0
4033,North America,2022-01-25,2006133.0
4034,North America,2022-01-26,1803357.0
4035,North America,2022-01-27,4113421.0
4036,North America,2022-01-28,1425981.0
4037,North America,2022-01-29,791981.0
4038,North America,2022-01-30,510455.0
4039,North America,2022-01-31,1312657.0
4040,North America,2022-02-01,1262749.0
4041,North America,2022-02-02,1533300.0
4042,North America,2022-02-03,1709845.0
4043,North America,2022-02-04,1764544.0
4044,North America,2022-02-05,645214.0
4045,North America,2022-02-06,364593.0
4046,North America,2022-02-07,829309.0
4047,North America,2022-02-08,873435.0
4048,North America,2022-02-09,1167743.0
4049,North America,2022-02-10,1243516.0
4050,North America,2022-02-11,1623618.0
4051,North America,2022-02-12,1084702.0
4052,North America,2022-02-13,691958.0
4053,North America,2022-02-14,676743.0
4054,North America,2022-02-15,1022586.0
4055,North America,2022-02-16,1349525.0
4056,North America,2022-02-17,1697018.0
4057,North America,2022-02-18,1868779.0
4058,North America,2022-02-19,372535.0
4059,North America,2022-02-20,219196.0
4060,North America,2022-02-21,580311.0
4061,North America,2022-02-22,533111.0
4062,North America,2022-02-23,451361.0
4063,North America,2022-02-24,1224077.0
4064,North America,2022-02-25,498501.0
4065,North America,2022-02-26,313585.0
4066,North America,2022-02-27,179281.0
4067,North America,2022-02-28,1014536.0
4068,North America,2022-03-01,580740.0
4069,North America,2022-03-02,597858.0
4070,North America,2022-03-03,598505.0
4071,North America,2022-03-04,652976.0
4072,North America,2022-03-05,229534.0
4073,North America,2022-03-06,124566.0
4074,North America,2022-03-07,261250.0
4075,North America,2022-03-08,265323.0
4076,North America,2022-03-09,637793.0
4077,North America,2022-03-10,834805.0
4078,North America,2022-03-11,321664.0
4079,North America,2022-03-12,185106.0
4080,North America,2022-03-13,111241.0
4081,North America,2022-03-14,254165.0
4082,North America,2022-03-15,511666.0
4083,North America,2022-03-16,639336.0
4084,North America,2022-03-17,732315.0
4085,North America,2022-03-18,833071.0
4086,North America,2022-03-19,196494.0
4087,North America,2022-03-20,119596.0
4088,North America,2022-03-21,311178.0
4089,North America,2022-03-22,250462.0
4090,North America,2022-03-23,467861.0
4091,North America,2022-03-24,276670.0
4092,North America,2022-03-25,280054.0
4093,North America,2022-03-26,566329.0
4094,North America,2022-03-27,235657.0
4095,North America,2022-03-28,307536.0
4096,North America,2022-03-29,1707223.0
4097,North America,2022-03-30,463010.0
4098,North America,2022-03-31,609671.0
4099,North America,2022-04-01,700108.0
4100,North America,2022-04-02,377060.0
4101,North America,2022-04-03,240139.0
4102,North America,2022-04-04,578037.0
4103,North America,2022-04-05,608751.0
4104,North America,2022-04-06,642735.0
4105,North America,2022-04-07,655730.0
4106,North America,2022-04-08,763505.0
4107,North America,2022-04-09,424943.0
4108,North America,2022-04-10,261980.0
4109,North America,2022-04-11,620976.0
4110,North America,2022-04-12,690012.0
4111,North America,2022-04-13,684740.0
4112,North America,2022-04-14,682558.0
4113,North America,2022-04-15,662780.0
4114,North America,2022-04-16,305838.0
4115,North America,2022-04-17,111529.0
4116,North America,2022-04-18,528398.0
4117,North America,2022-04-19,600195.0
4118,North America,2022-04-20,663077.0
4119,North America,2022-04-21,1290262.0
4120,North America,2022-04-22,1090289.0
4121,North America,2022-04-23,349804.0
4122,North America,2022-04-24,190260.0
4123,North America,2022-04-25,615419.0
4124,North America,2022-04-26,526326.0
4125,North America,2022-04-27,592431.0
4126,North America,2022-04-28,614746.0
4127,North America,2022-04-29,596012.0
4128,North America,2022-04-30,306799.0
4129,North America,2022-05-01,175286.0
4130,North America,2022-05-02,409391.0
4131,North America,2022-05-03,593339.0
4132,North America,2022-05-04,682095.0
4133,North America,2022-05-05,625147.0
4134,North America,2022-05-06,582932.0
4135,North America,2022-05-07,263369.0
4136,North America,2022-05-08,129518.0
4137,North America,2022-05-09,427937.0
4138,North America,2022-05-10,492917.0
4139,North America,2022-05-11,542053.0
4140,North America,2022-05-12,541472.0
4141,North America,2022-05-13,524460.0
4142,North America,2022-05-14,298879.0
4143,North America,2022-05-15,179184.0
4144,North America,2022-05-16,404069.0
4145,North America,2022-05-17,485386.0
4146,North America,2022-05-18,508364.0
4147,North America,2022-05-19,603230.0
4148,North America,2022-05-20,647367.0
4149,North America,2022-05-21,334882.0
4150,North America,2022-05-22,210425.0
4151,North America,2022-05-23,458256.0
4152,North America,2022-05-24,506538.0
4153,North America,2022-05-25,573908.0
4154,North America,2022-05-26,596995.0
4155,North America,2022-05-27,485812.0
4156,North America,2022-05-28,234599.0
4157,North America,2022-05-29,171072.0
4158,North America,2022-05-30,60831.0
4159,North America,2022-05-31,503082.0
4160,North America,2022-06-01,515835.0
4161,North America,2022-06-02,549105.0
4162,North America,2022-06-03,477962.0
4163,North America,2022-06-04,249630.0
4164,North America,2022-06-05,130792.0
4165,North America,2022-06-06,337341.0
4166,North America,2022-06-07,389610.0
4167,North America,2022-06-08,419660.0
4168,North America,2022-06-09,407048.0
4169,North America,2022-06-10,375302.0
4170,North America,2022-06-11,269412.0
4171,North America,2022-06-12,144750.0
4172,North America,2022-06-13,286205.0
4173,North America,2022-06-14,373391.0
4174,North America,2022-06-15,401632.0
4175,North America,2022-06-16,449610.0
4176,North America,2022-06-17,489644.0
4177,North America,2022-06-18,178006.0
4178,North America,2022-06-19,77994.0
4179,North America,2022-06-20,303447.0
4180,North America,2022-06-21,356890.0
4181,North America,2022-06-22,368120.0
4182,North America,2022-06-23,413445.0
4183,North America,2022-06-24,380546.0
4184,North America,2022-06-25,201525.0
4185,North America,2022-06-26,97111.0
4186,North America,2022-06-27,292175.0
4187,North America,2022-06-28,321765.0
4188,North America,2022-06-29,334371.0
4189,North America,2022-06-30,350572.0
4190,North America,2022-07-01,386804.0
4191,North America,2022-07-02,132221.0
4192,North America,2022-07-03,75471.0
4193,North America,2022-07-04,46679.0
4194,North America,2022-07-05,302157.0
4195,North America,2022-07-06,316936.0
4196,North America,2022-07-07,378504.0
4197,North America,2022-07-08,424157.0
4198,North America,2022-07-09,203724.0
4199,North America,2022-07-10,102394.0
4200,North America,2022-07-11,309018.0
4201,North America,2022-07-12,346268.0
4202,North America,2022-07-13,458797.0
4203,North America,2022-07-14,402044.0
4204,North America,2022-07-15,465047.0
4205,North America,2022-07-16,266464.0
4206,North America,2022-07-17,155733.0
4207,North America,2022-07-18,399271.0
4208,North America,2022-07-19,429701.0
4209,North America,2022-07-20,457543.0
4210,North America,2022-07-21,505318.0
4211,North America,2022-07-22,525827.0
4212,North America,2022-07-23,271551.0
4213,North America,2022-07-24,133402.0
4214,North America,2022-07-25,329924.0
4215,North America,2022-07-26,362108.0
4216,North America,2022-07-27,536300.0
4217,North America,2022-07-28,416989.0
4218,North America,2022-07-29,386562.0
4219,North America,2022-07-30,168236.0
4220,North America,2022-07-31,95575.0
4221,North America,2022-08-01,366731.0
4222,North America,2022-08-02,326142.0
4223,North America,2022-08-03,349342.0
4224,North America,2022-08-04,420828.0
4225,North America,2022-08-05,378261.0
4226,North America,2022-08-06,184617.0
4227,North America,2022-08-07,94727.0
4228,North America,2022-08-08,326732.0
4229,North America,2022-08-09,390330.0
4230,North America,2022-08-10,288279.0
4231,North America,2022-08-11,221060.0
4232,North America,2022-08-12,353274.0
4233,North America,2022-08-13,186105.0
4234,North America,2022-08-14,78250.0
4235,North America,2022-08-15,283547.0
4236,North America,2022-08-16,311819.0
4237,North America,2022-08-17,327374.0
4238,North America,2022-08-18,274248.0
4239,North America,2022-08-19,326578.0
4240,North America,2022-08-20,153898.0
4241,North America,2022-08-21,69877.0
4242,North America,2022-08-22,237873.0
4243,North America,2022-08-23,261372.0
4244,North America,2022-08-24,316613.0
4245,North America,2022-08-25,208568.0
4246,North America,2022-08-26,220154.0
4247,North America,2022-08-27,91801.0
4248,North America,2022-08-28,47023.0
4249,North America,2022-08-29,254795.0
4250,North America,2022-08-30,227982.0
4251,North America,2022-08-31,254486.0
4252,North America,2022-09-01,175285.0
4253,North America,2022-09-02,125993.0
4254,North America,2022-09-03,72705.0
4255,North America,2022-09-04,68841.0
4256,North America,2022-09-05,81222.0
4257,North America,2022-09-06,221727.0
4258,North America,2022-09-07,498510.0
4259,North America,2022-09-08,522094.0
4260,North America,2022-09-09,619345.0
4261,North America,2022-09-10,341662.0
4262,North America,2022-09-11,220604.0
4263,North America,2022-09-12,619035.0
4264,North America,2022-09-13,578881.0
4265,North America,2022-09-14,655724.0
4266,North America,2022-09-15,675924.0
4267,North America,2022-09-16,771319.0
4268,North America,2022-09-17,394959.0
4269,North America,2022-09-18,220861.0
4270,North America,2022-09-19,683169.0
4271,North America,2022-09-20,680968.0
4272,North America,2022-09-21,770506.0
4273,North America,2022-09-22,781929.0
4274,North America,2022-09-23,863145.0
4275,North America,2022-09-24,403346.0
4276,North America,2022-09-25,228388.0
4277,North America,2022-09-26,784969.0
4278,North America,2022-09-27,767563.0
4279,North America,2022-09-28,846717.0
4280,North America,2022-09-29,913925.0
4281,North America,2022-09-30,908302.0
4282,North America,2022-10-01,411518.0
4283,North America,2022-10-02,236130.0
4284,North America,2022-10-03,791318.0
4285,North America,2022-10-04,779666.0
4286,North America,2022-10-05,869533.0
4287,North America,2022-10-06,986217.0
4288,North America,2022-10-07,950536.0
4289,North America,2022-10-08,547754.0
4290,North America,2022-10-09,241172.0
4291,North America,2022-10-10,787018.0
4292,North America,2022-10-11,769682.0
4293,North America,2022-10-12,960437.0
4294,North America,2022-10-13,1015743.0
4295,North America,2022-10-14,962991.0
4296,North America,2022-10-15,425269.0
4297,North America,2022-10-16,238765.0
4298,North America,2022-10-17,831498.0
4299,North America,2022-10-18,821226.0
4300,North America,2022-10-19,923451.0
4301,North America,2022-10-20,952518.0
4302,North America,2022-10-21,975232.0
4303,North America,2022-10-22,451031.0
4304,North America,2022-10-23,242633.0
4305,North America,2022-10-24,821542.0
4306,North America,2022-10-25,831261.0
4307,North America,2022-10-26,977535.0
4308,North America,2022-10-27,1037036.0
4309,North America,2022-10-28,930329.0
4310,North America,2022-10-29,421848.0
4311,North America,2022-10-30,224160.0
4312,North America,2022-10-31,680988.0
4313,North America,2022-11-01,690991.0
4314,North America,2022-11-02,813130.0
4315,North America,2022-11-03,881579.0
4316,North America,2022-11-04,827284.0
4317,North America,2022-11-05,391802.0
4318,North America,2022-11-06,206397.0
4319,North America,2022-11-07,645575.0
4320,North America,2022-11-08,601150.0
4321,North America,2022-11-09,650448.0
4322,North America,2022-11-10,759509.0
4323,North America,2022-11-11,643747.0
4324,North America,2022-11-12,320580.0
4325,North America,2022-11-13,183760.0
4326,North America,2022-11-14,531885.0
4327,North America,2022-11-15,687229.0
4328,North America,2022-11-16,649390.0
4329,North America,2022-11-17,660680.0
4330,North America,2022-11-18,665553.0
4331,North America,2022-11-19,265153.0
4332,North America,2022-11-20,143418.0
